"Gemeenten 2019 onbewerkte Iv3-data "
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Heemstede";"Begroting";"4.2 Onderwijshuisvesting";"12";"74";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"934";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"123";"53";"0"
"Heemstede";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"88";"1";"0";"0";"0";"0";"0";"242";"0";"116";"0";"76";"0";"0";"0";"164";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"82";"0";"0";"0"
"Heemstede";"Jaarrekening";"4.1 Openbaar basisonderwijs";"27";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heemstede";"Jaarrekening";"4.2 Onderwijshuisvesting";"12";"75";"0";"0";"0";"0";"1";"136";"0";"0";"0";"0";"0";"0";"0";"931";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"10";"143";"64";"0"
"Heemstede";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"86";"1";"0";"0";"0";"68";"7";"182";"0";"212";"0";"84";"0";"0";"0";"158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"143";"0";"0";"0"
"Heiloo";"Begroting";"4.1 Openbaar basisonderwijs";"0";"5";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heiloo";"Begroting";"4.2 Onderwijshuisvesting";"0";"64";"0";"0";"0";"0";"0";"364";"0";"0";"0";"0";"91";"0";"0";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"419";"186";"0"
"Heiloo";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"137";"0";"4";"0";"72";"0";"0";"42";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heiloo";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"5";"0";"0";"0";"0";"0";"58";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heiloo";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"63";"0";"0";"14";"0";"0";"340";"0";"0";"0";"0";"58";"0";"0";"0";"0";"47";"0";"0";"0";"0";"0";"0";"0";"0";"145";"0";"0";"0";"0";"29";"510";"186";"0"
"Heiloo";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"154";"0";"38";"0";"145";"0";"1";"114";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Den Helder";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Den Helder";"Begroting";"4.2 Onderwijshuisvesting";"66";"226";"0";"0";"3";"0";"0";"1172";"0";"0";"0";"0";"0";"0";"0";"2040";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1054";"368";"0"
"Den Helder";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"408";"0";"0";"0";"0";"31";"0";"679";"0";"411";"0";"596";"0";"0";"0";"342";"0";"788";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"2";"240"
"Den Helder";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Den Helder";"Jaarrekening";"4.2 Onderwijshuisvesting";"62";"225";"0";"0";"0";"0";"19";"892";"0";"0";"0";"0";"0";"0";"0";"1944";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1054";"299";"0"
"Den Helder";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"498";"0";"0";"0";"0";"29";"86";"980";"0";"225";"0";"544";"0";"0";"0";"343";"0";"1730";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19"
"Helmond";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"293";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"Helmond";"Begroting";"4.2 Onderwijshuisvesting";"0";"403";"0";"0";"0";"0";"0";"1351";"0";"14";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1975";"1570";"44"
"Helmond";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"11";"0";"0";"0";"0";"0";"380";"0";"1578";"0";"428";"0";"0";"0";"0";"0";"926";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"169";"83";"362"
"Helmond";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"126";"0";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"Helmond";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"334";"0";"85";"0";"0";"0";"1580";"0";"0";"0";"0";"0";"0";"0";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"182";"1653";"1432";"44"
"Helmond";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1";"10";"0";"0";"0";"0";"86";"301";"0";"0";"0";"102";"0";"0";"0";"1591";"0";"1136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"169";"83";"651"
"'s-Hertogenbosch";"Begroting";"4.1 Openbaar basisonderwijs";"357";"0";"0";"34";"0";"0";"24";"48";"0";"0";"0";"0";"0";"0";"0";"148";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"6";"4"
"'s-Hertogenbosch";"Begroting";"4.2 Onderwijshuisvesting";"27";"200";"0";"3";"0";"0";"2";"3245";"13";"0";"0";"0";"0";"0";"0";"9";"0";"967";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"3887";"603";"0"
"'s-Hertogenbosch";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"8444";"509";"0";"852";"0";"158";"1717";"4831";"0";"0";"0";"1073";"0";"0";"0";"4940";"0";"3083";"-187";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"392";"4487";"691";"84"
"'s-Hertogenbosch";"Jaarrekening";"4.1 Openbaar basisonderwijs";"305";"0";"0";"92";"0";"0";"61";"83";"0";"0";"0";"0";"0";"0";"0";"0";"163";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'s-Hertogenbosch";"Jaarrekening";"4.2 Onderwijshuisvesting";"5442";"909";"0";"1645";"0";"0";"1899";"5633";"6";"0";"0";"0";"0";"0";"0";"0";"0";"618";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"417";"6971";"1027";"0"
"'s-Hertogenbosch";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"3794";"13";"0";"1138";"0";"285";"937";"6322";"0";"0";"0";"1557";"0";"0";"0";"0";"5022";"1060";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"1292";"35";"0"
"Hilversum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hilversum";"Begroting";"4.2 Onderwijshuisvesting";"247";"597";"0";"0";"416";"0";"4";"1015";"0";"50";"0";"0";"0";"0";"0";"725";"0";"244";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"3463";"1468";"0"
"Hilversum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"296";"5";"0";"0";"0";"810";"5";"421";"0";"105";"0";"0";"1151";"0";"0";"2567";"0";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"4";"0"
"Hilversum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hilversum";"Jaarrekening";"4.2 Onderwijshuisvesting";"187";"638";"0";"0";"351";"0";"29";"955";"0";"0";"0";"0";"0";"0";"0";"995";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"113";"3481";"1409";"0"
"Hilversum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"239";"0";"0";"0";"0";"829";"208";"98";"0";"1667";"0";"0";"1757";"0";"0";"262";"0";"310";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"4";"0"
"Hollands Kroon";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hollands Kroon";"Begroting";"4.2 Onderwijshuisvesting";"0";"12";"0";"3";"0";"0";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1508";"1357";"0"
"Hollands Kroon";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"96";"0";"861";"0";"311";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"5";"0"
"Hollands Kroon";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hollands Kroon";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"159";"0";"5";"0";"0";"0";"450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"951";"290";"0"
"Hollands Kroon";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"171";"0";"1134";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"70"
"Hoorn";"Begroting";"4.1 Openbaar basisonderwijs";"92";"0";"0";"0";"0";"0";"0";"261";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Hoorn";"Begroting";"4.2 Onderwijshuisvesting";"0";"173";"0";"0";"0";"0";"0";"3911";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1713";"139";"0"
"Hoorn";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"990";"10";"0";"0";"0";"3235";"0";"722";"0";"996";"0";"187";"0";"0";"0";"4";"0";"1318";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146";"14";"0"
"Hoorn";"Jaarrekening";"4.1 Openbaar basisonderwijs";"96";"0";"0";"0";"0";"0";"0";"367";"0";"0";"0";"0";"0";"0";"0";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Hoorn";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"179";"0";"0";"0";"0";"0";"4269";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1715";"111";"0"
"Hoorn";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1032";"10";"0";"0";"0";"3023";"70";"622";"0";"505";"0";"97";"1";"0";"0";"0";"0";"1202";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146";"11";"0"
"Houten";"Begroting";"4.1 Openbaar basisonderwijs";"20";"0";"0";"0";"0";"12";"0";"58";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"32"
"Houten";"Begroting";"4.2 Onderwijshuisvesting";"64";"376";"0";"0";"0";"0";"0";"253";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"1357";"737";"121"
"Houten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"496";"42";"0";"0";"0";"604";"0";"65";"0";"330";"68";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47";"235";"128";"10"
"Houten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"20";"0";"0";"0";"0";"8";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"32"
"Houten";"Jaarrekening";"4.2 Onderwijshuisvesting";"66";"367";"0";"0";"0";"0";"0";"275";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-12";"1357";"737";"121"
"Houten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"573";"43";"0";"0";"0";"585";"0";"30";"0";"323";"0";"0";"0";"0";"0";"96";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47";"234";"128";"10"
"Huizen";"Begroting";"4.1 Openbaar basisonderwijs";"10";"0";"0";"0";"0";"0";"3";"68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-27";"0";"0";"0"
"Huizen";"Begroting";"4.2 Onderwijshuisvesting";"9";"104";"0";"0";"0";"0";"0";"438";"0";"0";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";"1469";"0";"0"
"Huizen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"241";"0";"0";"0";"0";"518";"46";"305";"0";"19";"0";"0";"98";"0";"0";"83";"0";"621";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Huizen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"10";"0";"0";"0";"0";"0";"2";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"41";"0";"0";"0"
"Huizen";"Jaarrekening";"4.2 Onderwijshuisvesting";"7";"121";"0";"0";"0";"0";"0";"351";"0";"0";"0";"0";"0";"0";"0";"138";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"163";"1110";"0";"162"
"Huizen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"243";"0";"0";"1";"0";"672";"49";"303";"0";"133";"0";"0";"87";"0";"0";"89";"0";"523";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJsselstein";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJsselstein";"Begroting";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"245";"0";"0";"0";"0";"67";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"846";"271";"0"
"IJsselstein";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"0";"0";"661";"0";"284";"0";"0";"201";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJsselstein";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJsselstein";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"294";"0";"0";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2025";"245";"0"
"IJsselstein";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"258";"0";"0";"0";"0";"0";"0";"737";"0";"282";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Koggenland";"Begroting";"4.1 Openbaar basisonderwijs";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Koggenland";"Begroting";"4.2 Onderwijshuisvesting";"24";"42";"0";"41";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"636";"0";"336"
"Koggenland";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"95";"1";"0";"85";"0";"480";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"426";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"7";"0";"61"
"Koggenland";"Jaarrekening";"4.1 Openbaar basisonderwijs";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Koggenland";"Jaarrekening";"4.2 Onderwijshuisvesting";"21";"41";"0";"82";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"971"
"Koggenland";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"148";"2";"0";"106";"0";"352";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"307";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"68"
"Landsmeer";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Landsmeer";"Begroting";"4.2 Onderwijshuisvesting";"0";"11";"0";"0";"0";"0";"0";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"247";"0"
"Landsmeer";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"101";"0";"0";"0";"0";"208";"0";"159";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0"
"Landsmeer";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Landsmeer";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"248";"7";"0"
"Landsmeer";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"80";"0";"0";"0";"0";"209";"0";"121";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0"
"Laren (NH.)";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Laren (NH.)";"Begroting";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"113";"0";"0";"0";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Laren (NH.)";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"45";"0";"31";"0";"70";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Laren (NH.)";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Laren (NH.)";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"48";"0";"34";"0";"0";"0";"97";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"12";"0"
"Laren (NH.)";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"44";"0";"24";"0";"80";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"13";"0";"0"
"Leusden";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leusden";"Begroting";"4.2 Onderwijshuisvesting";"41";"58";"0";"0";"0";"0";"0";"364";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"473";"88";"0"
"Leusden";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"214";"0";"0";"0";"0";"437";"0";"187";"0";"0";"0";"0";"0";"0";"0";"115";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0"
"Leusden";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leusden";"Jaarrekening";"4.2 Onderwijshuisvesting";"40";"128";"0";"121";"0";"0";"0";"382";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"447";"138";"0"
"Leusden";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"219";"0";"0";"0";"0";"544";"40";"48";"0";"0";"0";"0";"0";"0";"0";"109";"0";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lopik";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lopik";"Begroting";"4.2 Onderwijshuisvesting";"16";"28";"0";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"342";"0";"0"
"Lopik";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"55";"0";"0";"0";"0";"330";"0";"177";"0";"175";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36"
"Lopik";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lopik";"Jaarrekening";"4.2 Onderwijshuisvesting";"16";"29";"0";"0";"0";"0";"10";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343";"0";"0"
"Lopik";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"38";"0";"0";"0";"0";"420";"0";"196";"0";"215";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29"
"Medemblik";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
